Edouard-Lockroy (rue);75011
Emile-Lepeu (rue);75011
Etoile-d'Or (cour de l');75011
Fabriques (cour des);75011
Faidherbe (rue);75011
Faubourg-du-Temple (rue du)   ;75011
Faubourg-Saint-Antoine (rue du)   ;75011
Félix-Voisin (rue);75011
Filles-du-Calvaire (boulevard des) ;75011
Folie-Méricourt (rue de la);75011
Folie-Regnault (passage de la);75011
Folie-Regnault (rue de la);75011
Fonderie (passage de la);75011
Fontaine-au-Roi (rue de la);75011
Forge-Royale (rue de la);75011
Franchemont (impasse);75011
François-de-Neufchâteau (rue);75011
Froment (rue);75011
Gaby-Sylvia (rue);75011
Gambey (rue);75011
Gaudelet (villa);75011
Général-Blaise (rue du);75011
Général-Guilhem (rue du);75011
Général-Renault (rue du);75011
Gerbier (rue);75011
Gobert (rue);75011
Godefroy-Cavaignac (rue);75011
Goncourt (rue des);75011
Gonnet (rue);75011
Grand-Prieuré (rue du);75011
Griset (cité);75011
Guénot (passage);75011
Guénot (rue);75011
Guilhem (passage);75011
Guillaume-Bertrand (rue);75011
Gustave-Lepeu (passage);75011
Henri-Ranvier (rue);75011
Immeubles-Industriels (rue des);75011
Industrie (cité de l');75011
Industrielle (cité);75011
Jacquard (rue);75011
Jacques-Viguès (cour);75011
Japy (rue);75011
Jardiniers (impasse des);75011
Jean-Aicard (avenue);75011
Jean-Macé (rue);75011
Jean-Pierre-Timbaud (rue);75011
Jeu-de-Boules (passage du);75011
Joly (cité);75011
Josset (passage);75011
Joudrier (impasse);75011
Jules-Ferry (boulevard);75011
Jules-Vallès (rue);75011
Jules-Verne (rue);75011
Keller (rue);75011
de La Vacquerie (rue);75011
Lacharrière (rue);75011
Lamier (impasse);75011
de Lappe (rue);75011
Léchevin (rue);75011
Ledru-Rollin (avenue)   ;75011
Léon-Blum (place);75011
Léon-Frot (rue);75011
Lhomme (passage);75011
Lisa (passage);75011
Louis-Bonnet (rue);75011
Louis-Philippe (passage);75011
Maillard (rue);75011
Main-d'Or (passage de la);75011
Main-d'Or (rue de la);75011
Maison-Brûlée (cour de la);75011
Malte (rue de);75011
Marcel-Gromaire (rue);75011
Marcel-Rajman (square);75011
Marcès (villa);75011
Marché-Popincourt (rue du);75011
Marie-José-Nicoli (place);75011
Maurice-Gardette (square);75011
Ménilmontant (boulevard de)   ;75011
Ménilmontant (passage de);75011
Mercoeur (rue);75011
Merlin (rue);75011
Mireille-Havet (place);75011
Mont-Louis (impasse de);75011
Mont-Louis (rue de);75011
Montreuil (rue de);75011
Morand (rue);75011
Moret (rue);75011
Morlet (impasse);75011
Morvan (rue du);75011
Moufle (rue);75011
Moulin-Dagobert (villa du);75011
Moulin-Joly (rue du);75011
Nanettes (rue des);75011
Nation (place de la)   ;75011
Nemours (rue de);75011
Neuve-des-Boulets (rue);75011
Neuve-Popincourt (rue);75011
Nice (rue de);75011
Nicolas-Appert (rue);75011
Nicolas-de-Blégny (villa);75011
Nom-de-Jésus (cour du);75011
Oberkampf (rue);75011
Omer-Talon (rue);75011
Orillon (rue de l');75011
Ours (cour de l');75011
Pache (rue);75011
Panier-Fleuri (cour du);75011
Parchappe (cité);75011
Parmentier (avenue)   ;75011
Pasdeloup (place);75011
Pasteur (rue);75011
Pasteur-Wagner (rue du);75011
Paul-Bert (rue);75011
Pelée (rue);75011
Père-Chaillet (place du);75011
Pétion (rue);75011
Petite-Pierre (rue de la);75011
Petite-Voirie (passage de la);75011
Phalsbourg (cité de);75011
Philippe-Auguste (avenue);75011
Philippe-Auguste (passage);75011
Philosophe (allée du);75011
Pierre-Levée (rue de la);75011
Pihet (rue);75011
Piver (impasse);75011
Plichon (rue);75011
Popincourt (cité);75011
Popincourt (impasse);75011
Popincourt (rue);75011
Présentation (rue de la);75011
Primevères (passage des);75011
Prost (cité);75011
Quellard (cour);75011
Questre (impasse);75011
Rampon (rue);75011
Rauch (passage);75011
René-Villermé (rue);75011
République (avenue de la);75011
République (place de la) ;75011
Richard-Lenoir (boulevard);75011
Richard-Lenoir (rue);75011
Robert-et-Sonia-Delaunay (rue);75011
Robert-Houdin (rue);75011
Rochebrune (passage);75011
Rochebrune (rue);75011
Roquette (cité de la);75011
Roquette (rue de la);75011
Roubo (rue);75011
Saint-Ambroise (passage);75011
Saint-Ambroise (rue);75011
Saint-Antoine (passage);75011
Saint-Bernard (passage);75011
Saint-Bernard (rue);75011
Sainte-Anne-Popincourt (passage);75011
Saint-Esprit (cour du);75011
Saint-Hubert (rue);75011
Saint-Irénée (square);75011
Saint-Joseph (cour);75011
Saint-Louis (cour);75011
Saint-Maur (passage);75011
Saint-Maur (rue)   ;75011
Saint-Nicolas (cour);75011
Saint-Pierre-Amelot (passage);75011
Saint-Sabin (passage);75011
Saint-Sabin (rue);75011
Saint-Sébastien (impasse);75011
Saint-Sébastien (passage);75011
Saint-Sébastien (rue);75011
Salarnier (passage);75011
Scarron (rue);75011
Sedaine (cour);75011
Sedaine (rue);75011
Servan (rue);75011
Servan (square);75011
Souzy (cité);75011
Spinoza (rue);75011
Taillandiers (passage des);75011
Taillandiers (rue des);75011
Taillebourg (avenue de);75011
Temple (boulevard du)   ;75011
Ternaux (rue);75011
Thiéré (passage);75011
Titon (rue);75011
Trois-Bornes (cité des);75011
Trois-Bornes (rue des);75011
Trois-Couronnes (rue des);75011
Trois-Frères (cour des);75011
Trois-Soeurs (impasse des);75011
Trône (avenue du)   ;75011
Trône (passage du);75011
Trousseau (rue);75011
Truillot (impasse);75011
Tunis (rue de);75011
Turquetil (passage);75011
Vaucouleurs (rue de);75011
Verte (allée);75011
Viallet (passage);75011
Victor-Gelez (rue);75011
Viguès (cour);75011
Voltaire (boulevard);75011
Voltaire (cité);75011
Voltaire (rue);75011
19-Mars-1962 (place du);75012
Abel (rue);75012
Abel-Leblanc (passage);75012
Albert-Malet (rue);75012
Alger (cour d');75012
Aligre (place d');75012
Aligre (rue d');75012
Allard (rue);75012
Alsace-Lorraine (cour d');75012
Ambroisie (rue de l');75012
Amiral-La-Ronciere-le-Noury (rue de l');75012
André-Derain (rue);75012
Antoine-Furetière (place);75012
Antoine-Julien-Hénard (rue);75012
Antoine-Vollon (rue);75012
Armand-Rousseau (avenue);75012
d'Artagnan (rue);75012
Arts (impasse des);75012
Aubrac (rue de l');75012
Audubon (rue);75012
d'Austerlitz (pont);75012
d'Austerlitz (rue);75012
Baron Le Roy (rue);75012
Barrier (impasse);75012
Bastille (boulevard de la);75012
Bastille (place de la)   ;75012
Bataillon-du-Pacifique (place du);75012
Baulant (rue);75012
Beccaria (rue);75012
Bel-Air (avenue du);75012
Bel-Air (cour du);75012
Bel-Air (villa du);75012
Bercy (allée de);75012
Bercy (boulevard de);75012
Bercy (cimetière de);75012
Bercy (pont de);75012
Bercy (port de);75012
Bercy (quai de);75012
Bercy (rue de);75012
Bernard-Lecache (rue);75012
Bidault (ruelle);75012
Bignon (rue);75012
Biscornet (rue);75012
Boule-Blanche (passage de la);75012
Brahms (rue);75012
Brèche-aux-Loups (rue de la);75012
Briens (sentier);75012
Brulon (passage);75012
Cailletet (rue);75012
Canart (impasse);75012
Cannebière (rue);75012
Capri (rue de);75012
Cardinal-Lavigerie (place du);75012
Carnot (boulevard);75012
Chablis (rue de);75012
du Chaffault (rue);75012
Chaligny (rue);75012
Chalon (rue de);75012
Chambertin (rue de);75012
Champagne (terrasse de);75012
Changarnier (rue);75012
Chantier (passage du);75012
Charenton (porte de);75012
Charenton (rue de);75012
Charles-Baudelaire (rue);75012
Charles-Bénard (villa);75012
Charles-Bossut (rue);75012
Charles-de-Foucauld (avenue);75012
Charles-de-Gaulle (pont);75012
Charles-Nicolle (rue);75012
Charolais (passage du);75012
Charolais (rue du);75012
Chaussin (passage);75012
Chêne-Vert (cour du);75012
Chrétien-de-Troyes (rue);75012
Christian-Dewet (rue);75012
Cîteaux (rue de);75012
Claude-Decaen (rue);75012
Claude-Tillier (rue);75012
Colonel-Bourgoin (place du);75012
Colonel-Oudot (rue du);75012
Colonel-Rozanoff (rue du);75012
Colonnes-du-Trône (rue des);75012
Combattants-en-Afrique-du-Nord (place des);75012
Congo (rue du);75012
Corbera (avenue de);75012
Corbineau (rue);75012
Coriolis (rue);75012
de Cotte (rue);75012
Courteline (avenue);75012
Crémieux (rue);75012
Crozatier (impasse);75012
Crozatier (rue);75012
Dagorno (rue);75012
Daumesnil (avenue);75012
Daumesnil (villa);75012
Debergue (cité);75012
Descos (rue);75012
Diderot (boulevard);75012
Dijon (rue de);75012
Dix-Neuf-Mars-1962 (place du);75012
Docteur-Antoine-Béclère (place du);75012
Docteur-Arnold-Netter (avenue du);75012
Docteur-Goujon (rue du);75012
Dorian (avenue);75012
Dorian (rue);75012
Driancourt (passage);75012
Druinot (impasse);75012
Dubrunfaut (rue);75012
Dubuffet (passage);75012
Dugommier (rue);75012
Durance (rue de la);75012
Ebelmen (rue);75012
Edouard-Lartet (rue);75012
Edouard-Renard (place);75012
Edouard-Robert (rue);75012
Elie-Faure (rue);75012
Elisa-Lemonnier (rue);75012
Emile-Cohl (square);75012
Emile-Gilbert (rue);75012
Emile-Laurent (avenue);75012
Emilio-Castelar (rue);75012
Erard (impasse);75012
Erard (rue);75012
Ernest-Lacoste (rue);75012
Ernest-Lavisse (rue);75012
Ernest-Lefébure (rue);75012
Escoffier (rue);75012
Eugénie-Eboué (rue);75012
Fabre-d'Eglantine (rue);75012
Faubourg-Saint-Antoine (rue du)   ;75012
Fécamp (rue de);75012
Félix-Eboué (place);75012
Ferdinand-de-Béhagle (rue);75012
Fernand-Foureau (rue);75012
Fonds-Verts (rue des);75012
Fraisier (ruelle);75012
François-Truffaut (rue);75012
Gabon (rue du);75012
Gabriel-Lamé (rue);75012
Gare-de-Reuilly (rue de la);75012
Gatbois (passage);75012
Général-Archinard (rue du);75012
Général-de-Langle-de-Cary (rue du);75012
Général-Dodds (avenue du);75012
Général-Laperrine (avenue du);75012
Général-Messimy (avenue du);75012
Général-Michel-Bizot (avenue du);75012
Génie (passage du);75012
George-Gershwin (rue);75012
Georges-Contenot (square);75012
Georges-et-Maï-Politzer (rue);75012
Georges-Lesage (square);75012
Georges-Méliès (square);75012
Gerty-Archimède (rue);75012
Ginette-Hamelin (place);75012
Gingko (cour du);75012
Gossec (rue);75012
Gravelle (avenue de la);75012
Gravelle (rue de);75012
Guillamot (rue);75012
Guyane (boulevard de la);75012
Hébrard (ruelle des);75012
Hector-Malot (rue);75012
Hennel (passage);75012
Henri-Desgrange (rue);75012
Henri-Frenay (place);75012
Ilan-Halimi (jardin);75012
Ile-de-la-Réunion (place de l');75012
Jacques-Hillairet (rue);75012
Jardiniers (rue des);75012
Jaucourt (rue);75012
Jean-Bouton (rue);75012
Jean-Godard (villa);75012
Jean-Lauprêtre (place);75012
Jean-Renoir (rue);75012
Jeanne-Jugan (rue);75012
Joseph-Chailley (rue);75012
Joseph-Kessel (rue);75012
Jules-César (rue);75012
Jules-Lemaître (rue);75012
Jules-Pichard (rue);75012
Lachambeaudie (place);75012
Lacuée (rue);75012
Lamblardie (rue);75012
Lamoricière (avenue);75012
Lancette (rue de la);75012
Lasson (rue);75012
Ledru-Rollin (avenue)   ;75012
Legraverend (rue);75012
Léo-Ferré (square);75012
Leonard-Bernstein (place);75012
Leroy-Dupré (rue);75012
Levant (cour du);75012
Lheureux (rue);75012
Libourne (rue de);75012
Lieutenance (sentier de la);75012
Louis-Armand (place);75012
Louis-Braille (rue);75012
Louis-Gentil (square);75012
Lyon (rue de);75012
Mâconnais (rue des);75012
Madagascar (rue de);75012
Marcel-Dubois (rue);75012
Marché-Saint-Antoine (cour du);75012
Marguettes (rue des);75012
Marie-Benoist (rue);75012
Marie-Laurencin (rue);75012
Marsoulan (rue);75012
Massif-Central (square du);75012
Maurice-de-Fontenay (place);75012
Maurice-Denis (rue);75012
Maurice-Ravel (avenue);75012
Mazas (place);75012
Merisiers (sentier des);75012
Messidor (rue);75012
Meuniers (rue des);75012
Michel-Chasles (rue);75012
Midi (cour du);75012
Minervois (cour du);75012
Mongenot (rue);75012
Montempoivre (rue de);75012
Montempoivre (sentier de);75012
Montéra (rue);75012
Montesquiou-Fezensac (rue);75012
Montgallet (passage);75012
Montgallet (rue);75012
Moreau (rue);75012
Morland (pont);75012
Moussa-et-Odette-Abadi (place);75012
Mousset (impasse);75012
Mousset-Robert (rue);75012
Moynet (cité);75012
Nation (place de la)   ;75012
National (pont);75012
Nativité (rue de la);75012
Nicolaï (rue);75012
Niger (rue du);75012
Nouvelle-Calédonie (rue de la);75012
Parrot (rue);75012
Paul-Belmondo (rue);75012
Paul-Blanchet (square);75012
Paul-Crampel (rue);75012
Paul-Dukas (rue);75012
Paul-Henri-Grauwin (rue);75012
Pensionnat (rue du);75012
Picpus (boulevard de);75012
Picpus (cimetière de);75012
Picpus (rue de);75012
Pierre-Bourdan (rue);75012
Pirogues-de-Bercy (rue des);75012
Planchette (ruelle de la);75012
Pleyel (rue);75012
Pommard (rue de);75012
Ponant (cour du);75012
Poniatowski (boulevard);75012
Porte-de-Charenton (avenue de la);75012
Porte-de-Vincennes (avenue de la)   ;75012
Prague (rue de);75012
Proudhon (rue);75012
Raguinot (passage);75012
Rambervillers (rue de);75012
Rambouillet (rue de);75012
Raoul (rue);75012
Rapée (port de la);75012
Rapée (quai de la);75012
Rendez-vous (cité du);75012
Rendez-vous (rue du);75012
Reuilly (boulevard de);75012
Reuilly (porte de);75012
Reuilly (rue de);75012
Riesener (rue);75012
Robert-Etlin (rue);75012
Roland-Barthes (rue);75012
Rondelet (rue);75012
Rottembourg (rue);75012
Rutebeuf (place);75012
Sahel (rue du);75012
Sahel (villa du);75012
Saint-Charles (square);75012
Sainte-Claire-Deville (rue);75012
Saint-Eloi (cour);75012
Sainte-Marie (avenue);75012
Saint-Emilion (cour);75012
Saint-Emilion (passage);75012
Saint-Estèphe (place);75012
Saint-Louis (esplanade);75012
Saint-Mandé (avenue de);75012
Saint-Mandé (porte de);75012
Saint-Mandé (villa de);75012
Saint-Nicolas (rue);75012
Saint-Vivant (passage);75012
Sancerrois (square du);75012
Santerre (rue);75012
Sergent-Bauchat (rue du);75012
Sibuet (rue);75012
Sidi-Brahim (rue);75012
Simone-de-Beauvoir (passerelle);75012
Soult (boulevard);75012
Stinville (passage);75012
Taine (rue);75012
Taïti (rue de);75012
Terroirs-de-France (avenue des);75012
Théodore-Hamont (rue);75012
Théophile-Roussel (rue);75012
Thorins (rue de);75012
Tolbiac (pont de);75012
Toul (rue de);75012
Tourneux (impasse);75012
Tourneux (rue);75012
Traversière (rue);75012
Trône (avenue du)   ;75012
Vallée-de-Fécamp (impasse de la);75012
Van-Gogh (rue);75012
Véga (rue de la);75012
Vendée (square de la);75012
Vergers (allée des);75012
Victor-Chevreuil (rue);75012
Villiot (rue);75012
Vincennes (cours de)   ;75012
Vincent-d'Indy (avenue);75012
Vins-de-France (place des);75012
Vivaldi (allée);75012
Voûte (passage de la);75012
Voûte (rue de la);75012
Wattignies (impasse de);75012
Wattignies (rue de);75012
Yonne (passage de l');75012
Abbé-Georges-Hénocque (place de l');75013
Abbé-Georges-Hénocque (square de l');75013
Abbé-Pierre (jardins);75013
Abel-Gance (rue);75013
Abel-Hovelacque (rue);75013
Aimé-Morot (rue);75013
Albert (rue);75013
Albert-Bayet (rue);75013
Albert-Einstein (rue);75013
Albert-Londres (place);75013
Albin-Cachot (square);75013
Albin-Haller (rue);75013
Alexandre-Vialatte (allée);75013
Alfred-Fouillée (rue);75013
Alice-Domon-et-Léonie-Duquet (rue);75013
Alpes (place des);75013
Alphand (rue);75013
l'Amiral-Mouchez (rue de l')    ;75013
André-Dreyer (square);75013
André-Masson (place);75013
André-Pieyre-de-Mandiargue (rue);75013
André-Trannoy (place);75013
André-Voguet (rue);75013
Annie-Girardot (rue);75013
Arago (boulevard)    ;75013
Arago (square);75013
Arthur-Rimbaud (allée);75013
Augusta-Holmes (place);75013
Auguste-Blanqui (boulevard);75013
Auguste-Blanqui (villa);75013
Auguste-Lançon (rue);75013
Auguste-Perret (rue);75013
Aumont (rue);75013
Austerlitz (port d');75013
Austerlitz (quai d');75013
Banquier (rue du);75013
Baptiste-Renard (rue);75013
Barrault (passage);75013
Barrault (rue);75013
Baudran (impasse);75013
Baudricourt (impasse);75013
Baudricourt (rue);75013
Bellier-Dedouvre (rue);75013
de Bellièvre (rue);75013
Berbier-du-Mets (rue);75013
Bergère-d'Ivry (place de la);75013
Bobillot (rue);75013
Boiton (passage);75013
Bourgoin (impasse);75013
Bourgoin (passage);75013
Bourgon (rue);75013
Boussingault (rue);75013
Boutin (rue);75013
Boutroux (avenue);75013
Brillat-Savarin (rue);75013
Broca (rue)    ;75013
Bruant (rue);75013
Bruneseau (rue);75013
Buot (rue);75013
Butte-aux-Cailles (rue de la);75013
Cacheux (rue);75013
Cadets-de-la-France-Libre (rue des);75013
Caffieri (avenue);75013
Caillaux (rue);75013
Campo-Formio (rue de);75013
Cantagrel (rue);75013
Champ-de-l'Alouette (rue du);75013
Chanvin (passage);75013
Charbonnel (rue);75013
Charcot (rue);75013
Charles-Bertheau (rue);75013
Charles-Fourier (rue);75013
Charles-Leroy (rue);75013
Charles-Moureu (rue);75013
Château-des-Rentiers (rue du);75013
Chéreau (rue);75013
Chevaleret (rue du);75013
Choderlos-de-Laclos (rue);75013
Choisy (avenue de);75013
Choisy (parc de);75013
Choisy (porte de);75013
Cinq-Diamants (rue des);75013
Claude-Bourdet (place);75013
Claude-Regaud (avenue);75013
Clisson (impasse);75013
Clisson (rue);75013
Colonel-Dominé (rue du);75013
Colonie (rue de la);75013
Coluche (place)    ;75013
Commune-de-Paris (place de la);75013
Conventionnel-Chiappe (rue du);75013
Cordelières (rue des);75013
Corvisart (rue);75013
Coypel (rue);75013
Crayons (passage des);75013
Crédit-Lyonnais (impasse du);75013
Croix-Jarry (rue de la);75013
Croulebarbe (rue de);75013
Dalloz (rue);75013
Damesme (impasse);75013
Damesme (rue);75013
Daviel (rue);75013
Daviel (villa);75013
Deloder (villa);75013
Dessous-des-Berges (rue du);75013
Deux-Avenues (rue des);75013
Dieudonné-Costes (rue);75013
Dieulafoy (rue);75013
Disque (rue du);75013
Django-Reinhardt (allée);75013
Docteur-Bourneville (rue du);75013
Docteur-Charles-Richet (rue du);75013
Docteur-Landouzy (rue du);75013
Docteur-Laurent (rue du);75013
Docteur-Lecène (rue du);75013
Docteur-Leray (rue du);75013
Docteur-Lucas-Championnière (rue du);75013
Docteur-Magnan (rue du);75013
Docteur-Navarre (place du);75013
Docteur-Tuffier (rue du);75013
Docteur-Victor-Hutinel (rue du);75013
Docteur-Yersin (place du);75013
Domrémy (rue de);75013
Duchefdelaville (rue);75013
Duméril (rue);75013
Dunois (rue);75013
Dunois (square);75013
Dupuy-de-Lôme (rue);75013
Edison (avenue);75013
Edmond-Flamand (rue);75013
Edmond-Gondinet (rue);75013
Edouard-Manet (rue);75013
Elsa-Morante (rue);75013
Emile-Deslandres (rue);75013
Emile-Durkheim (rue);75013
Emile-Levassor (rue);75013
Emilie-du-Châtelet (rue);75013
Ernest-et-Henri-Rousselle (rue);75013
Escadrille-Normandie-Niemen (place de l');75013
Espérance (rue de l');75013
Esquirol (rue);75013
Este (villa d');75013
Eugène-Atget (rue);75013
Eugène-Oudiné (rue);75013
Fagon (rue);75013
Félicien-Rops (avenue);75013
Fernand-Braudel (rue);75013
Fernand-Widal (rue);75013
Fontaine-à-Mulard (rue de la);75013
Foubert (passage);75013
France (avenue de);75013
Francis-de-Miomandre (rue);75013
Franc-Nohain (rue);75013
François-Bloch-Lainé (rue);75013
Françoise-Dolto (rue);75013
François-Mauriac (quai);75013
Frères-D'Astier-de-la-Vigerie (rue des);75013
Frigos (rue des);75013
Fulton (rue);75013
Gandon (rue);75013
Gare (port de la);75013
Gare (porte de la);75013
Gare (quai de la);75013
Général-Jean-Simon (boulevard du);75013
George-Balanchine (rue);75013
George-Eastman (rue);75013
Georges-Duhamel (jardin);75013
Gérard (rue);75013
Giffard (rue);75013
Glacière (rue de la);75013
Glycines (rue des);75013
Gobelins (avenue des)    ;75013
Gobelins (rue des);75013
Gobelins (villa des);75013
Godefroy (rue);75013
Gouthière (rue);75013
Grands-Moulins (rue des);75013
Grangé (square);75013
Gustave-Geffroy (rue);75013
Gustave-Mesureur (square);75013
Guyton-de-Morveau (rue);75013
Hautes-Formes (rue des);75013
Hélène-Brion (rue);75013
Henri-Becque (rue);75013
Henri-Langlois (place);75013
Henri-Michaux (rue);75013
Henri-Pape (rue);75013
Hôpital (boulevard de l')    ;75013
Industrie (rue de l');75013
Interne-Loeb (rue de l');75013
Iris (rue des);75013
Italie (avenue d');75013
Italie (place d');75013
Italie (rue d');75013
Ivry (avenue d');75013
Ivry (porte d');75013
Ivry (quai d');75013
Jacques-Destrée (rue);75013
James-Joyce (square);75013
Javelot (rue du);75013
Jean-Anouilh (rue);75013
Jean-Antoine-de-Baïf (rue);75013
Jean-Arp (rue);75013
Jean-Baptiste-Berlier (rue);75013
Jean-Colly (rue);75013
Jean-Delay (place);75013
Jean-Dunand (rue);75013
Jean-Fautrier (rue);75013
Jean-Giono (rue);75013
Jean-Marie-Jégo (rue);75013
Jeanne-Chauvin (rue);75013
Jeanne-d'Arc (place);75013
Jeanne-d'Arc (rue);75013
Jean-Sébastien-Bach (rue);75013
Jean-Vilar (place);75013
Jenner (rue);75013
Jonas (rue);75013
Joseph-Bedier (avenue);75013
Jules-Breton (rue);75013
Jules-Isaac (promenade);75013
Julie-Daubié (rue);75013
de Julienne (rue);75013
Kellermann (boulevard);75013
Kellermann (parc);75013
Keufer (rue);75013
Küss (rue);75013
Lachelier (rue);75013
Lahire (rue);75013
Le Brun (rue);75013
Le Dantec (rue);75013
Léon-Bollée (avenue);75013
Léon-Maurice-Nordmann (rue);75013
Leredde (rue);75013
Liégat (cour du);75013
Limagne (square de la);75013
Limousin (square du);75013
Liserons (rue des);75013
Loiret (rue du);75013
Longues-Raies (rue des);75013
Louis-Armstrong (place);75013
Louise-Weiss (rue);75013
Louis-Pergaud (rue);75013
Magendie (rue);75013
Maison-Blanche (rue de la);75013
Malmaisons (rue des);75013
Marc-Antoine-Charpentier (rue);75013
Marc-Chagall (allée);75013
Marcel-Duchamp (rue);75013
Marcel-Jambenoire (allée);75013
Marguerite-Duras (rue);75013
Marie-Andrée-Lagroua-Weill-Hallé (rue);75013
Marie-Louise-Dubreil-Jacotin (rue);75013
Marmousets (rue des);75013
Martin-Bernard (rue);75013
Maryse-Bastié (rue);75013
Masséna (boulevard);75013
Masséna (square);75013
Maurice-et-Louis-de-Broglie (rue);75013
Max-Jacob (rue);75013
Michal (rue);75013
Michel-Bréal (rue);75013
Michel-Peter (rue);75013
Mimosas (square des);75013
Moulin-de-la-Pointe (rue du);75013
Moulin-des-Prés (passage du);75013
Moulin-des-Prés (rue du);75013
Moulinet (passage du);75013
Moulinet (rue du);75013
National (passage);75013
Nationale (impasse);75013
Nationale (place);75013
Nationale (rue);75013
Neuve-Tolbiac (rue);75013
Nicolas-Fortin (rue);75013
Nicolas-Roret (rue);75013
Nicole-Reine-Lepaute (rue);75013
Nieuport (villa);75013
Olivier-Messiaen (rue);75013
Onfroy (impasse);75013
Orchidées (rue des);75013
Oudry (rue);75013
Panhard-et-Levassor (quai);75013
Parc-de-Choisy (allée du);75013
Pas-de-la-Mule (rue du) ;75013
Pascal (rue)    ;75013
Patay (rue de);75013
Pau-Casals (rue);75013
Paul-Bourget (rue);75013
Paul-Gervais (rue);75013
Paulin-Enfert (rue);75013
Paulin-Méry (rue);75013
Paul-Klee (rue);75013
Paul-Verlaine (place);75013
Péan (rue);75013
Père-Guerin (rue du);75013
Petit-Modèle (impasse du);75013
Peupliers (rue des);75013
Peupliers (square des);75013
Peupliers (poterne des);75013
Philibert-Lucot (rue);75013
Philippe-de-Champagne (rue);75013
Pierre-de-Coubertin (avenue)    ;75013
Pierre-Gourdault (rue);75013
Pierre-Joseph-Desault (rue);75013
Pierre-Mendès-France (avenue);75013
Pierre-Vidal-Naquet (esplanade);75013
Pinel (place);75013
Pinel (rue);75013
Pirandello (rue);75013
Pointe-d'Ivry (rue de la);75013
Ponscarme (rue);75013
Port-au-Prince (place de);75013
Porte-de-Choisy (avenue de la);75013
Porte-de-Vitry (avenue de la);75013
Porte-d'Italie (avenue de la);75013
Porte-d'Ivry (avenue de la);75013
Port-Royal (boulevard de)    ;75013
Port-Royal (cité de);75013
Port-Royal (square de);75013
Poterne-des-Peupliers (rue de la);75013
Pouy (rue de);75013
Primatice (rue);75013
Primo-Levi (rue);75013
Professeur-Louis-Renault (rue du);75013
Providence (rue de la);75013
44-Enfants-d'Izieu (place des);75013
Raffinerie-Say (square de la);75013
Raymond-Aron (rue);75013
Reculettes (rue des);75013
Regnault (rue);75013
Reims (rue de);75013
Reine-Blanche (rue de la);75013
René-Goscinny (rue);75013
René-Panhard (rue);75013
Résal (rue);75013
Ricaut (rue);75013
Richemont (rue de);75013
Robert-Antelme (place);75013
Robert-Doisneau (villa);75013
Rosny-Ainé (square);75013
Rubens (rue);75013
Rungis (place de);75013
Rungis (rue de);75013
Sainte-Hélène (rue de);75013
Saint-Hippolyte (rue);75013
Saint-Marcel (boulevard)    ;75013
Samson (rue);75013
Santé (impasse de la);75013
Santé (rue de la)    ;75013
Sigaud (passage);75013
Simonet (rue);75013
Simone-Weil (rue);75013
Soeur-Catherine-Marie (rue);75013
Soeur-Rosalie (avenue de la);75013
Souham (place);75013
Stéphen-Pichon (avenue);75013
Sthrau (rue);75013
Tage (rue du);75013
Tagore (rue);75013
Tanneries (rue des);75013
Terres-au-Curé (rue des);75013
Thomass-Mann (rue);75013
Thomire (rue);75013
Tibre (rue du);75013
Titien (rue);75013
Tolbiac (port de);75013
Tolbiac (rue de);75013
Tolbiac (villa);75013
Toussaint-Féron (rue);75013
Trolley-de-Prévaux (rue);75013
Trubert-Bellier (passage);75013
Val-de-Marne (rue du);75013
Valéry-Larbaud (rue);75013
Valhubert (place)    ;75013
Vallet (passage);75013
Vandrezanne (passage);75013
Vandrezanne (rue);75013
Velay (square du);75013
Vénétie (place de);75013
Vergniaud (rue);75013
Véronèse (rue);75013
Victor-Marchand (passage);75013
Vimoutiers (rue de);75013
Vincent-Auriol (boulevard);75013
Vistule (rue de la);75013
Volubilis (rue des);75013
Vulpian (rue);75013
Wallons (rue des);75013
Watt (rue);75013
Watteau (rue);75013
Wurtz (rue);75013
Xaintrailles (rue);75013
Yéo-Thomas (rue);75013
Zadkine (rue);75013
Zone (boulevard de la);75013
Abbé-Carton (rue de l');75014
Abbé-Jean-Lebeuf (place de l');75014
Abbé-Soulange-Bodin (rue de l');75014
Achille-Luchaire (rue);75014
Adolphe-Focillon (rue);75014
Adolphe-Pinard (boulevard);75014
Adrienne (villa);75014
Adrienne-Simon (villa);75014
Aide-Sociale (square de l');75014
Alain (rue);75014
Alain-Fournier (square);75014
Albert-Sorel (rue);75014
d'Alembert (rue);75014
Alésia (rue d');75014
Alésia (villa d');75014
Alfred-Durand-Claye (rue);75014
Alice (square);75014
Alphonse-Daudet (rue);75014
Ambroise-Croizat (place);75014
l'Amiral-Mouchez (rue de l')    ;75014
Amphithéâtre (place de l');75014
André-Lichtenberger (square);75014
André-Rivoire (avenue);75014
Anna-Marly (jardin);75014
Annibal (cité);75014
Antoine-Chantin (rue);75014
Arago (boulevard)    ;75014
Arbustes (rue des);75014
Arcueil (rue d');75014
Artistes (rue des);75014
Arts (passage des);75014
Asseline (rue);75014
Aude (rue de l');75014
Auguste-Cain (rue);75014
Auguste-Mie (rue);75014
Auguste-Renoir (square);75014
Baillou (rue);75014
Bardinet (rue);75014
Bauer (cité);75014
Beaunier (rue);75014
